Layer,Boundary,Protocol,Latency_ms
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.4708251953125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.529186248779297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.163742065429688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.831024169921875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.268169403076172
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.733272552490234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.266977310180664
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.760690689086914
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.362344741821289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.658409118652344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.592418670654297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.696556091308594
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.810571670532227
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,190.5536651611328
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.6328563690185547
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.0906200408935547
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.392738342285156
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.063678741455078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.06391716003418
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.393526077270508
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.597259521484375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.475801467895508
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.824949264526367
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.103681564331055
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.448652267456055
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.566617965698242
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.220890045166016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.779598236083984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.316257476806641
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.732629776000977
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.306720733642578
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.671356201171875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.336523056030273
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.648395538330078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.837512969970703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.169485092163086
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.4089088439941406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.592294692993164
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.95257568359375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.050130844116213
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5910606384277344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.401248931884766
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.931211471557617
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,28.07140350341797
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.990816116333008
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,191.22982025146484
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.643035888671875
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.1054744720458984
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.175973892211914
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,38.00582885742188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.954099655151367
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.050607681274414
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.7584304809570312
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,12.264251708984377
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5462379455566406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,45.45903205871582
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.591703414916992
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,14.35565948486328
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.159046173095703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.881330490112305
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.8805007934570312
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.096549987792969
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.307197570800781
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.721517562866213
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.6056041717529297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.68733024597168
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.812717437744141
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,191.12396240234372
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.720636367797852
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.596233367919922
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.596471786499023
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.106355667114258
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.807710647583008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.538484573364258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.926204681396484
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.090019226074219
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.395723342895508
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.60452651977539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.434347152709961
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.684085845947266
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.047466278076172
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.20159912109375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.903316497802734
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.85662841796875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.990816116333008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,21.902084350585938
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.170894622802734
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.832382202148438
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.220796585083008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.802984237670898
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.005598068237305
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.969234466552734
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.469705581665039
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.49771499633789
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.4711360931396484
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.555339813232422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.5625228881835938
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.41069221496582
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5724639892578125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.45193862915039
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,187.5007152557373
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.566265106201172
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1.7213821411132812
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.02322006225586
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.964900970458984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.429620742797852
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.269672393798828
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.76252555847168
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.213644027709961
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.801076889038086
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.1593780517578125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.738994598388672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.408836364746094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.694576263427734
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.380060195922852
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.535074234008787
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.4537315368652344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.614063262939453
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.621267318725586
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.382963180541992
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.882169723510742
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.107351303100586
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.557920455932617
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.624719619750977
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.2529830932617188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.57655906677246
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5567283630371094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.4522705078125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.678010940551758
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.300615310668945
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.882719039916992
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.125709533691406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.720283508300781
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.284257888793944
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.687143325805664
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.166805267334
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.35893440246582
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.581119537353516
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.941246032714844
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.436897277832031
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.43665885925293
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.016918182373049
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.785226821899414
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.440422058105469
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.764225006103516
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.946823120117188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.286693572998047
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.703231811523438
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.402637481689453
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.592844009399414
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.093408584594727
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.079051971435547
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.693031311035156
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.127782821655272
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.759477615356445
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.230997085571289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.3218860626220703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.67121124267578
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.74183464050293
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.261442184448242
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.687309265136719
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.309675216674805
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.9637813568115234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.071992874145508
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.2949447631835938
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.736299514770508
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.9904842376708984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.9803466796875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.083322525024414
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,186.83218955993647
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.983425140380859
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.7637481689453125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.542299270629883
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.430698394775391
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.430698394775391
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.924245834350586
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.116058349609375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.056257247924805
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.0095577239990234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.823871612548828
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.01759147644043
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.987022399902344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.913091659545898
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.079456329345703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5407543182373047
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.803295135498049
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5347938537597656
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.430170059204102
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.904891967773437
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.780168533325195
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.59487533569336
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.423898696899414
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.6252994537353516
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.352849960327148
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.5954971313476562
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,13.399839401245115
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.7452239990234375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.2620849609375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.519369125366211
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.519670486450195
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.62794303894043
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.337093353271484
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.278587341308594
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,186.86985969543457
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.728815078735352
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.822731018066406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,0.7600784301757812
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.8874874114990234
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.061626434326172
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,12.224197387695312
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.3431053161621094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,50.68469047546387
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.438161849975586
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,18.87059211730957
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.321575164794922
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.41777229309082
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.9799938201904297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.962247848510742
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.60052490234375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,47.41668701171875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.335237503051758
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,15.018701553344728
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.015373229980469
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,187.28137016296387
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.918336868286133
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.80122184753418
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.100872039794922
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.8909912109375
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.07209587097168
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.934974670410156
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.083156585693359
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.911298751831056
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.13768196105957
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.873773574829102
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.731178283691406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.252859115600586
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.699468612670898
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.304119110107422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.835128784179688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.174108505249023
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.171133041381836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,24.807453155517575
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.277872085571289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.747360229492188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.255844116210937
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.735345840454102
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.778789520263672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.233236312866213
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.330707550048828
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.64753532409668
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.04302978515625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.980512619018555
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.9675235748291016
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,189.9478435516357
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.042978286743164
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.097866058349609
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.089593887329102
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.6276111602783203
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.393888473510742
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.894609451293944
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.300594329833984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.716894149780273
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,6.157636642456055
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.862329483032227
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.981040954589844
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.001897811889648
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.498170852661133
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.800579071044922
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.709648132324219
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,44.957876205444336
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.5000572204589844
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,22.510766983032227
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.191875457763672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.833335876464844
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.3278465270996094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.665323257446289
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.359960556030273
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.858753204345703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.1142234802246094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.978532791137695
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.348350524902344
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,188.93909454345703
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.123138427734375
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.570629119873047
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.371208190917969
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.677461624145508
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.3903121948242188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.606433868408203
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.7454833984375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.22758674621582
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.631519317626953
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.378028869628906
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.810333251953125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.210420608520508
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.254030227661133
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.730722427368164
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.280017852783203
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.74781608581543
