Boundary,Protocol,Time_Bin_Start_Sec,Bytes,Packets,Bytes_per_Sec,Packets_per_Sec
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,50.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,51.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,52.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,53.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,54.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,55.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,56.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,57.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,58.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,59.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,60.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,61.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,62.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,63.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,64.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,65.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,66.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,67.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,68.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,69.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,70.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,71.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,72.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,73.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,74.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,75.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,76.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,77.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,78.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,79.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,80.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,81.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,82.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,83.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,84.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,85.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,86.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,87.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,88.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,89.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,90.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,91.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,92.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,93.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,94.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,95.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,96.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,97.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,98.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,99.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,100.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,101.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,102.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,103.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,104.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,105.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,106.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,107.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,108.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,109.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,110.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,111.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,112.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,113.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,114.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,115.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,116.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,117.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,118.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,119.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,120.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,121.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,122.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,123.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,124.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,125.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,126.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,127.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,128.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,129.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,130.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,131.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,132.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,133.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,134.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,135.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,136.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,137.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,138.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,139.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,140.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,141.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,142.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,143.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,144.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,145.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,146.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,147.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,148.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,149.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,150.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,151.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,152.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,153.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,154.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,155.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,156.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,157.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,158.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,159.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,160.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,161.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,162.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,163.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,164.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,165.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,166.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,167.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,168.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,169.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,170.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,171.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,172.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,173.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,174.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,175.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,176.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,177.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,178.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,179.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,180.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,181.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,182.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,183.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,184.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,185.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,186.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,187.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,188.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,189.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,190.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,191.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,193.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,194.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,195.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,196.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,197.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,198.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,199.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,200.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,201.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,202.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,203.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,204.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,205.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,206.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,207.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,208.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,209.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,210.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,211.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,212.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,213.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,214.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,215.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,216.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,217.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,218.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,219.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,220.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,221.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,222.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,223.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,224.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,225.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,226.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,227.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,228.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,229.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,230.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,231.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,232.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,233.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,234.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,235.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,236.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,237.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,238.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,239.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,240.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,241.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,242.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,243.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,244.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,245.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,246.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,247.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,248.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,249.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,250.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,251.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,252.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,253.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,254.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,255.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,256.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,257.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,258.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,259.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,260.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,261.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,262.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,263.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,264.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,265.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,266.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,267.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,268.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,269.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,270.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,271.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,272.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,273.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,274.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,275.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,276.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,277.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,278.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,279.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,280.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,281.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,282.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,283.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,284.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,285.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,286.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,287.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,288.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,289.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,290.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,291.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,292.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,293.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,294.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,295.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,296.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,297.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,298.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,299.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,300.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,301.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,302.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,303.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,304.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,305.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,306.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,307.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,308.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,309.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,310.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,311.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,312.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,313.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,314.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,315.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,316.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,317.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,318.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,319.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,320.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,321.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,322.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,323.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,324.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,325.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,326.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,327.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,328.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,329.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,330.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,331.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,332.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,333.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,334.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,335.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,336.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,337.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,338.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,339.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,340.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,341.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,342.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,343.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,344.0,1335,20,1335.0,20.0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,345.0,1335,20,1335.0,20.0
